Product Name,Seller,Location,Price,Sold,Rating,Link
Xiaomi Redmi Note 10s 8/128Gb ~ 6/64Gb Garansi Resmi,store_gadged,Jakarta Selatan,Rp2.599.000,Terjual 50+,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_ndoprho_ndbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_eDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUEopnFbm-xgVYpyfYagZUEHpyFbs1p6A1d6_jFHsnfoAyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jp_c2go1Ok_9P68BjO_32oP7NE3_uoqBu2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q17a3_V6uJuE_1PoPVB1e_zo1pnF3326Q1h1qRxvz7B73_-zHV21_9P68Bjp_jzDQJB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZSoiHfedgjx6Hc-y8AxizJgpysoj6cgIPR2y8jOR_BzZ6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMoN_c2o81OJe_u6uJj7_OzzoJNke_--q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8BBR_c2u8jYJu_zvucWR_32CHjNJ33BM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEHsnFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHprpo_nDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHFo_ei9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6srFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstf6AyXosHRHsJOoprdosyOHaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdNHAe7opypoAeO6A17H_KRwe?ob=23&management_type=1&t=desktop&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fstoregadged%2Fxiaomi-redmi-note-10s-8-128gb-6-64gb-garansi-resmi-gray-ram-6-128gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=xiaomi&src=search&page=1&dv=desktop
Xiaomi POCO M3 Pro 5G 6/128 RAM 6GB / ROM 128GB - Cool Blue - Hitam,Sinergy Gadget,Tangerang,Rp2.839.900,Terjual 80+,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_Hdo_rRHp1Nbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_1DUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUEoAnFbm-xgVYpyfYagZUEHp1NbsHpHAeOH_rp6_KhH_UDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jp_c2CH1YJgRBo8BuN_Ozz8JO1yp-6zVu2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q17a3_V6uJuE_1PoPVB1e_zo1pnF3326Q1h1qRxvz7B73_-zHV21_9P68Bjp_jzDQJB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZSoiHfedgjx6Hc-y8AxizJgpysoj6cgIPR2y8jOR_BzZ6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMHh_c2S8jOJu_uvzVjF_S20P7YJZ92-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8B1O_c2o8jOJ1_VoucoE_OzS8JO1Z3BM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEHsnFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHpKOHpeDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHFo_ei9ZFirI-2yfuwyMBjUst7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosrNbsydHAURHpURHsjNHAjDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6Ajho_JdopJaHAepopyaHS7?is_search=1&keywords=xiaomi&ob=23&t=desktop&dv=desktop&page=1&src=search&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsinergygadget%2Fxiaomi-poco-m3-pro-5g-6-128-ram-6gb-rom-128gb-cool-blue-hitam%3FextParam%3Divf%253Dfalse%26src%3Dtopads
Xiaomi Poco M3 PRO 5G 6/128GB 4/64GB NFC Triple Kamera Garansi Resmi,Dewa Ponsel Rakyat,Jakarta Pusat,Rp2.347.000,Terjual 250+,4.8,https://www.tokopedia.com/dewaponselrakyat/xiaomi-poco-m3-pro-5g-6-128gb-4-64gb-nfc-triple-kamera-garansi-resmi-4gb-64gb-black-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI 9C RAM 4/64 GB GARANSI RESMI,Q-Store Pedia,Jakarta Pusat,Rp1.594.000,Terjual 7 rb+,5.0,https://www.tokopedia.com/q-storepedia/xiaomi-redmi-9c-ram-4-64-gb-garansi-resmi-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9A 3/32 GB Garansi Resmi,Gudang-HP,Jakarta Pusat,Rp1.329.000,Terjual 10 rb+,5.0,https://www.tokopedia.com/gudang-hp/xiaomi-redmi-9a-3-32-gb-garansi-resmi-biru?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI 4A 2/16 GB 1 YEARS GUARANTEE,happystore95,Jakarta Barat,Rp460.000,Terjual 500+,4.7,https://www.tokopedia.com/happystore95/xiaomi-redmi-4a-2-16-gb-1-years-guarantee?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10s NFC 8GB+128GB Garansi Resmi Xiaomi indonesia,36shop,Jakarta Barat,Rp2.765.000,Terjual 250+,4.9,https://www.tokopedia.com/36shop/xiaomi-redmi-note-10s-nfc-8gb-128gb-garansi-resmi-xiaomi-indonesia-white?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9C 3/32 GB 3GB 32GB GARANSI RESMI XIAOMI INDONESIA,ZeiL Store,Jakarta Selatan,Rp1.300.000,Terjual 750+,4.9,https://www.tokopedia.com/zeilstore/xiaomi-redmi-9c-3-32-gb-3gb-32gb-garansi-resmi-xiaomi-indonesia-redmi-9a-3gb-32?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 5a 2/16GB garansi 1 Tahun,yunishop00,Jakarta Timur,Rp570.000,Terjual 1 rb+,4.8,https://www.tokopedia.com/yunishop00/xiaomi-redmi-5a-2-16gb-garansi-1-tahun-kuning?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9A 2/32 GB Garansi Resmi,GADING BINTANG,Jakarta Utara,Rp1.185.000,Terjual 1 rb+,5.0,https://www.tokopedia.com/gadingbintang/xiaomi-redmi-9a-2-32-gb-garansi-resmi-hijau?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10s 8/128 & 6/64 Resmi,vin's olshop,Bekasi,Rp2.479.000,Terjual 250+,5.0,https://www.tokopedia.com/vins-olshop/xiaomi-redmi-note-10s-8-128-6-64-resmi-ocean-blue-6gb-64gb?extParam=ivf%3Dfalse%26src%3Dsearch
"Xiaomi Redmi 4X 2/16 GB, 3/32 GB, 4/64 GB",maigadget,Jakarta Selatan,Rp499.000,Terjual 250+,4.7,https://www.tokopedia.com/maigadget/xiaomi-redmi-4x-2-16-gb-3-32-gb-4-64-gb-2-16-gb-gold?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9A 2/32 GB Garansi Resmi,Super Store,Jakarta Pusat,Rp1.208.000,Terjual 2 rb+,5.0,https://www.tokopedia.com/sinmob/xiaomi-redmi-9a-2-32-gb-garansi-resmi-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Poco M3 PRO 5G 6/128 RAM 6GB ROM 128GB GARANSI RESMI,DayPhone,Depok,Rp2.869.000,Terjual 250+,5.0,https://www.tokopedia.com/dayphone-1/xiaomi-poco-m3-pro-5g-6-128-ram-6gb-rom-128gb-garansi-resmi-demo?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10 5G 4/128GB + 6/128GB + 8/128GB Garansi Resmi,duniagadgetku,Jakarta Barat,Rp2.475.000,Terjual 2 rb+,5.0,https://www.tokopedia.com/duniagadgetku/xiaomi-redmi-note-10-5g-4-128gb-6-128gb-8-128gb-garansi-resmi-4-128-grey?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10S 8/128 RAM 8GB ROM 128GB Garansi Resmi Xiaomi,SFONE OMNI STORE,Jakarta Selatan,Rp2.749.000,Terjual 500+,4.9,https://www.tokopedia.com/sfoneomnistore/xiaomi-redmi-note-10s-8-128-ram-8gb-rom-128gb-garansi-resmi-xiaomi-putih?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 4A RAM 2/16 Garansi Distributor 1 Tahun,tami_cell,Jakarta Barat,Rp499.000,Terjual 2 rb+,4.7,https://www.tokopedia.com/tamicell1/xiaomi-redmi-4a-ram-2-16-garansi-distributor-1-tahun-dark-grey?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10 5G - 8GB 128GB (8/128)-New Original Garansi Resmi,CA Shop,Jakarta Utara,Rp2.799.000,Terjual 750+,5.0,https://www.tokopedia.com/ca-shop/xiaomi-redmi-note-10-5g-8gb-128gb-8-128-new-original-garansi-resmi-aurora-green?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10 Pro 8/128 GB - Garansi Resmi Xiaomi Indonesia,Universe Store,Jakarta Utara,Rp3.525.000,Terjual 750+,5.0,https://www.tokopedia.com/universestore/xiaomi-redmi-note-10-pro-8-128-gb-garansi-resmi-xiaomi-indonesia-blue?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10s 8/128 GB - Garansi Resmi Xiaomi Indonesia,Universe Store,Jakarta Utara,Rp2.745.000,Terjual 1 rb+,5.0,https://www.tokopedia.com/universestore/xiaomi-redmi-note-10s-8-128-gb-garansi-resmi-xiaomi-indonesia-white?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI POCO M3 PRO 5G 6/128 GB POCO M3 PRO 5G 4/64 GB GARANSI RESMI,STR-STORE,Tangerang,Rp2.385.000,Terjual 250+,5.0,https://www.tokopedia.com/str-store/xiaomi-poco-m3-pro-5g-6-128-gb-poco-m3-pro-5g-4-64-gb-garansi-resmi-4gb-64gb-kuning?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9C 4/64 GB 4GB 64GB GARANSI RESMI XIAOMI INDONESIA,ZeiL Store,Jakarta Selatan,Rp1.500.000,Terjual 500+,5.0,https://www.tokopedia.com/zeilstore/xiaomi-redmi-9c-4-64-gb-4gb-64gb-garansi-resmi-xiaomi-indonesia-hot-11-ply-4-64?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10 Pro Ram 8/128 Gb Garansi Resmi Tam,X GadGeT X,Jakarta Barat,Rp3.329.000,Terjual 100+,5.0,https://www.tokopedia.com/xgadgetx-1/xiaomi-redmi-note-10-pro-ram-8-128-gb-garansi-resmi-tam-6-128-bronze?extParam=ivf%3Dfalse%26src%3Dsearch
Redmi 9A Ram 2/32GB - 3/32GB Garansi Resmi Xiaomi Indonesia,36shop,Jakarta Barat,Rp1.218.000,Terjual 1 rb+,4.9,https://www.tokopedia.com/36shop/redmi-9a-ram-2-32gb-3-32gb-garansi-resmi-xiaomi-indonesia-blue-2gb?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Poco M3 Pro 5G 6/128GB 4/64GB Garansi Resmi 4 64 GB 6 128 GB,Distributor Ponsel,Jakarta Pusat,Rp2.347.000,Terjual 250+,4.9,https://www.tokopedia.com/distriponsel/xiaomi-poco-m3-pro-5g-6-128gb-4-64gb-garansi-resmi-4-64-gb-6-128-gb-4-64gb-blue-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch
"XIAOMI REDMI 9C 4/64 GB , REDMI 9C 3/32 GB GARANSI RESMI XIAOMI",STR-STORE,Tangerang,Rp1.430.000,Terjual 500+,5.0,https://www.tokopedia.com/str-store/xiaomi-redmi-9c-4-64-gb-redmi-9c-3-32-gb-garansi-resmi-xiaomi-3gb-32gb-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI 9C 3/32 GARANSI RESMI,jikalaku,Jakarta Pusat,Rp1.399.000,Terjual 2 rb+,5.0,https://www.tokopedia.com/jikalaku/xiaomi-redmi-9c-3-32-garansi-resmi-grey?extParam=ivf%3Dfalse%26src%3Dsearch
"Xiaomi Redmi 9A 2/32 ~ 3/32 GB Garansi Resmi , IMEI Terdaftar",duniagadgetku,Jakarta Barat,Rp1.235.000,Terjual 8 rb+,5.0,https://www.tokopedia.com/duniagadgetku/xiaomi-redmi-9a-2-32-3-32-gb-garansi-resmi-imei-terdaftar-2-32-grey?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9c 3/32 GB Garansi Resmi,Gudang-HP,Jakarta Pusat,Rp1.425.000,Terjual 6 rb+,5.0,https://www.tokopedia.com/gudang-hp/xiaomi-redmi-9c-3-32-gb-garansi-resmi-orange?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9c 9 c 4/64 4 64 Garansi Resmi,Dropship_Online,Jakarta Timur,Rp1.569.900,Terjual 500+,5.0,https://www.tokopedia.com/dropshiponline-1/xiaomi-redmi-9c-9-c-4-64-4-64-garansi-resmi-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Poco M3 Pro 5G 6/128 GB 4/64 GB Garansi Resmi Hitam Kuning Biru,Onestop Ponsel,Jakarta Pusat,Rp2.347.000,Terjual 250+,4.8,https://www.tokopedia.com/onestop-ponsel/xiaomi-poco-m3-pro-5g-6-128-gb-4-64-gb-garansi-resmi-hitam-kuning-biru-biru-4-64gb?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI NOTE 10 PRO 8/128 GB GARANSI RESMI GARANSI TAM 8/128 GB,SM-Original,Depok,Rp3.375.000,Terjual 750+,5.0,https://www.tokopedia.com/sm-original/xiaomi-redmi-note-10-pro-8-128-gb-garansi-resmi-garansi-tam-8-128-gb-grey-6-128-gb?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 2 1/8 GB Garansi Distributor 1 Tahun,liba baiying,Jakarta Barat,Rp359.000,Terjual 250+,4.8,https://www.tokopedia.com/libabaiying/xiaomi-redmi-2-1-8-gb-garansi-distributor-1-tahun-putih-1-8?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI 9A RAM 3/32 GB GARANSI RESMI,Q-Store Pedia,Jakarta Pusat,Rp1.310.000,Terjual 2 rb+,5.0,https://www.tokopedia.com/q-storepedia/xiaomi-redmi-9a-ram-3-32-gb-garansi-resmi-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch
Redmi Note 10 5G 8/128GB & 4/128GBGaransi Resmi Xiaomi Redmi 10 5G NFC,Dewa Ponsel Rakyat,Jakarta Pusat,Rp2.769.000,Terjual 100+,4.9,https://www.tokopedia.com/dewaponselrakyat/redmi-note-10-5g-8-128gb-4-128gbgaransi-resmi-xiaomi-redmi-10-5g-nfc-8gb-128gb-green-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 4X 16GB RAM 2GB Black Gold Rose Gray,kino phone cell,Jakarta Pusat,Rp515.000,Terjual 250+,4.9,https://www.tokopedia.com/hp-android-ios/xiaomi-redmi-4x-16gb-ram-2gb-black-gold-rose-gray-hitam?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redminote 3 ram 3gb internal 32gb,Dolphin Cell 01,Jakarta Pusat,Rp500.000,Terjual 250+,4.7,https://www.tokopedia.com/dolphincell01/xiaomi-redminote-3-ram-3gb-internal-32gb?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9A Ram 2 Rom 32 GB Garansi Resmi,Pandawatiga,Jakarta Pusat,Rp1.207.000,Terjual 4 rb+,4.9,https://www.tokopedia.com/pandawatiga/xiaomi-redmi-9a-ram-2-rom-32-gb-garansi-resmi-biru?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10S 8/128 - Garansi Resmi,jikalaku,Jakarta Pusat,Rp2.759.000,Terjual 1 rb+,5.0,https://www.tokopedia.com/jikalaku/xiaomi-redmi-note-10s-8-128-garansi-resmi-white?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10 5G (8/128 Gb) NFC Garansi Resmi Indonesia,Cahaya Original,Bekasi,Rp2.755.000,Terjual 250+,5.0,https://www.tokopedia.com/cahayaoriginal/xiaomi-redmi-note-10-5g-8-128-gb-nfc-garansi-resmi-indonesia-aurora-green?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 4a 2/16 GB,liba baiying,Jakarta Barat,Rp449.000,Terjual 500+,4.8,https://www.tokopedia.com/libabaiying/xiaomi-redmi-4a-2-16-gb-gold-2-16-gb?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10 5G 8/128 GB - Garansi Resmi Xiaomi Indonesia,Universe Store,Jakarta Utara,Rp2.760.000,Terjual 250+,5.0,https://www.tokopedia.com/universestore/xiaomi-redmi-note-10-5g-8-128-gb-garansi-resmi-xiaomi-indonesia-green?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI NOTE 5A RAM 4/64 DAN 3/32GB,HP phonecell,Jakarta Barat,Rp699.000,Terjual 1,No Ratings,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yFHsjh6AHfbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_yDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUEH_nFHmFiy3zwrfo5rM1i6sHOomdhoAe76An76_UhHA1Nbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8JB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW_Bzu8JOEeM2Hu7uR_7zVPJNIZ92qq_nO_uztq1h9_MW6zOuE_1zsHjNE1_uq17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8I2jzpJdgjPR8c-I6_oMZIxp__Jd8jOJu_CMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-H7NAoIxozcrh_320H1O1u_ovucHpZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_92uHJhkz_C6zVJ7_1zzo1Okz9P6ucW2gBJYvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sUFHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUhH_Kpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUpHA17UB7DUSCaq3oB9f-2gmUEH_nFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfopyXH_Ufosra6AjR6AJ7HiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdNHAjh6AHhoAeOosjp6_PY?keywords=xiaomi&page=1&t=desktop&r_replacement=new&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fhpp-2%2Fxiaomi-redmi-note-5a-ram-4-64-dan-3-32gb-3-32gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&management_type=1&dv=desktop&src=search
Xiaomi BlackShark 4 Pro 5G 512GB 256GB 128GB Original IMEI AMAN,Studio Ponsel,Jakarta Pusat,Rp9.225.000,Terjual 21,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JR6AH76AKFbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_rDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUEosnFbm-xgVYpyfYagZUEHpypbsJ76_nNoArRHpnaopeDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_9j7H1OkqpCouJ1p_M2zH7OJu_zvzJBNZ3BRqujp1SByH7ND3uxGqMVAZ_g-qMPO_9208JNke_zo8MWd_M2CoJOEqRB-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ326Q1N1u9xo8j-k_VPVP7YJz9z6z7BE3MjFo1O1qcBHu7N0_jPu8jOJyp-68BJO3Bo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxEgJrh6cgIPRxizpjpgjxdr77h6I2ozV1FgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBk_9P6q_eO_92zH1NJz_C6zcrp_M2S81B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OE392Hqj1F_OzCo1NJypoo8jVN_S2zq3gzv_7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUstaHAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstposy7oaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpnOom-Pbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUEosnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6syf6Zd7HAnpoAnF6_ep6_edbm-hP3ua8uYag3hay3N09RosQR-BUstFbsK7HpHaHAjfo_rfosjFosPY?keywords=xiaomi&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fstudioponsel%2Fxiaomi-blackshark-4-pro-5g-512gb-256gb-128gb-original-imei-aman-pro-12-256-cosmo-black%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&page=1&management_type=1&ob=23&t=desktop&src=search
XIAOMI REDMI 2 2/16GB,Fortune Ponsel,Jakarta Selatan,Rp375.000,Terjual 30+,4.8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_H7osHf6AHhbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_KDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUE6_1Fbm-xgVYpyfYagZUEHpefbsefo_eaoArd6_KfHZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9BHqMoE_Ozs81Nke9B68j7O_S2-HjB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW_Bzu8JOEeM2Hu7uR_7zVPJNIZ92qq_nO_uztq1h9_MW6zOuE_1zsHjNE1_uq17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8I2jzpJdgjPR8c-I6_oMZIxp__Jd8jOJu_CMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32o8JO2oAu6zJJp_Bzs81O13_z6zVjFZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_92zHjhk1_-6uVVN_jzsoJY1gp-o17tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEHsnFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsJh6AHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHFo_ei9ZFirI-2yfuwyMBjUstNo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosyRbsyN6Aefopehosyh6_yDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6_URH_raHAnOH_rfo_e7HS7?management_type=1&src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Ffortuneponsel%2Fxiaomi-redmi-2-2-16gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=xiaomi&page=1&ob=23&dv=desktop&is_search=1
